,Open,High,Low,Close,Adj Close,Volume
2021-12-16 09:00:00+01:00,83.5,83.75,83.44999694824219,83.75,83.75,0.0
2021-12-16 09:05:00+01:00,83.5,83.80000305175781,83.4000015258789,83.5,83.5,879.0
2021-12-16 09:10:00+01:00,83.5,83.55000305175781,83.44999694824219,83.55000305175781,83.55000305175781,296.0
2021-12-16 09:15:00+01:00,83.4000015258789,83.55000305175781,83.3499984741211,83.3499984741211,83.3499984741211,790.0
2021-12-16 09:20:00+01:00,83.44999694824219,83.5,83.44999694824219,83.5,83.5,347.0
2021-12-16 09:25:00+01:00,83.4000015258789,83.55000305175781,83.4000015258789,83.5,83.5,691.0
2021-12-16 09:30:00+01:00,83.44999694824219,83.44999694824219,83.44999694824219,83.44999694824219,83.44999694824219,143.0
2021-12-16 09:35:00+01:00,83.5,83.5,83.4000015258789,83.44999694824219,83.44999694824219,595.0
2021-12-16 09:40:00+01:00,83.44999694824219,83.44999694824219,83.3499984741211,83.4000015258789,83.4000015258789,229.0
2021-12-16 09:45:00+01:00,83.3499984741211,83.4000015258789,83.25,83.25,83.25,304.0
2021-12-16 09:50:00+01:00,83.19999694824219,83.19999694824219,83.1500015258789,83.19999694824219,83.19999694824219,439.0
2021-12-16 09:55:00+01:00,83.25,83.3499984741211,83.25,83.3499984741211,83.3499984741211,158.0
2021-12-16 10:00:00+01:00,83.25,84.3499984741211,83.25,83.5,83.5,19645.0
2021-12-16 10:05:00+01:00,83.55000305175781,83.80000305175781,83.1500015258789,83.69999694824219,83.69999694824219,6184.0
2021-12-16 10:10:00+01:00,83.80000305175781,83.9000015258789,83.80000305175781,83.80000305175781,83.80000305175781,1417.0
2021-12-16 10:15:00+01:00,83.9000015258789,84.0999984741211,83.8499984741211,83.8499984741211,83.8499984741211,1296.0
2021-12-16 10:20:00+01:00,83.80000305175781,84.3499984741211,83.80000305175781,84.3499984741211,84.3499984741211,2230.0
2021-12-16 10:25:00+01:00,84.3499984741211,84.69999694824219,84.19999694824219,84.69999694824219,84.69999694824219,2463.0
2021-12-16 10:30:00+01:00,84.6500015258789,84.6500015258789,84.5,84.55000305175781,84.55000305175781,1204.0
2021-12-16 10:35:00+01:00,84.55000305175781,84.55000305175781,84.4000015258789,84.4000015258789,84.4000015258789,1426.0
2021-12-16 10:40:00+01:00,84.44999694824219,84.5,84.0999984741211,84.1500015258789,84.1500015258789,305.0
2021-12-16 10:45:00+01:00,84.19999694824219,84.55000305175781,84.19999694824219,84.5,84.5,1032.0
2021-12-16 10:50:00+01:00,84.55000305175781,84.55000305175781,84.5,84.5,84.5,204.0
2021-12-16 10:55:00+01:00,84.5,84.5999984741211,84.5,84.5,84.5,408.0
2021-12-16 11:00:00+01:00,84.5,84.5,84.44999694824219,84.44999694824219,84.44999694824219,52.0
2021-12-16 11:05:00+01:00,84.30000305175781,84.4000015258789,84.30000305175781,84.4000015258789,84.4000015258789,137.0
2021-12-16 11:10:00+01:00,84.30000305175781,84.5,84.25,84.5,84.5,793.0
2021-12-16 11:15:00+01:00,84.5,84.55000305175781,84.44999694824219,84.44999694824219,84.44999694824219,299.0
2021-12-16 11:20:00+01:00,84.4000015258789,84.44999694824219,84.4000015258789,84.44999694824219,84.44999694824219,296.0
2021-12-16 11:25:00+01:00,84.30000305175781,84.4000015258789,84.25,84.4000015258789,84.4000015258789,227.0
2021-12-16 11:30:00+01:00,84.4000015258789,84.4000015258789,84.25,84.4000015258789,84.4000015258789,1057.0
2021-12-16 11:35:00+01:00,84.4000015258789,84.4000015258789,84.4000015258789,84.4000015258789,84.4000015258789,32.0
2021-12-16 11:40:00+01:00,84.44999694824219,84.5999984741211,84.44999694824219,84.5999984741211,84.5999984741211,791.0
2021-12-16 11:45:00+01:00,84.55000305175781,84.69999694824219,84.5,84.6500015258789,84.6500015258789,882.0
2021-12-16 11:50:00+01:00,84.6500015258789,84.6500015258789,84.5999984741211,84.6500015258789,84.6500015258789,302.0
2021-12-16 12:00:00+01:00,84.44999694824219,84.55000305175781,84.44999694824219,84.55000305175781,84.55000305175781,378.0
2021-12-16 12:05:00+01:00,84.55000305175781,84.5999984741211,84.44999694824219,84.5,84.5,502.0
2021-12-16 12:10:00+01:00,84.55000305175781,84.75,84.55000305175781,84.75,84.75,200.0
2021-12-16 12:15:00+01:00,84.75,84.75,84.75,84.75,84.75,10.0
2021-12-16 12:20:00+01:00,84.75,84.75,84.75,84.75,84.75,38.0
2021-12-16 12:25:00+01:00,84.69999694824219,84.80000305175781,84.69999694824219,84.80000305175781,84.80000305175781,366.0
2021-12-16 12:30:00+01:00,84.75,84.75,84.75,84.75,84.75,15.0
2021-12-16 12:35:00+01:00,84.8499984741211,85.0999984741211,84.8499984741211,85.0999984741211,85.0999984741211,3506.0
2021-12-16 12:40:00+01:00,84.94999694824219,84.94999694824219,84.9000015258789,84.9000015258789,84.9000015258789,102.0
2021-12-16 12:45:00+01:00,84.9000015258789,85.0,84.9000015258789,84.94999694824219,84.94999694824219,60.0
2021-12-16 12:50:00+01:00,84.94999694824219,84.94999694824219,84.75,84.75,84.75,445.0
2021-12-16 12:55:00+01:00,84.80000305175781,84.80000305175781,84.5,84.5,84.5,395.0
2021-12-16 13:00:00+01:00,84.5999984741211,84.5999984741211,84.5999984741211,84.5999984741211,84.5999984741211,89.0
2021-12-16 13:05:00+01:00,84.5,84.5999984741211,84.44999694824219,84.5999984741211,84.5999984741211,1037.0
2021-12-16 13:20:00+01:00,84.5,84.75,84.5,84.6500015258789,84.6500015258789,2321.0
2021-12-16 13:25:00+01:00,84.6500015258789,84.6500015258789,84.5999984741211,84.5999984741211,84.5999984741211,176.0
