,Open,High,Low,Close,Adj Close,Volume
2021-12-16 09:00:00+01:00,10.265000343322754,10.274999618530273,10.0,10.125,10.125,0.0
2021-12-16 09:05:00+01:00,10.149999618530273,10.194999694824219,10.045000076293945,10.045000076293945,10.045000076293945,51656.0
2021-12-16 09:10:00+01:00,10.024999618530273,10.104999542236328,10.0,10.0600004196167,10.0600004196167,54097.0
2021-12-16 09:15:00+01:00,10.029999732971191,10.104999542236328,10.005000114440918,10.095000267028809,10.095000267028809,62332.0
2021-12-16 09:20:00+01:00,10.095000267028809,10.119999885559082,10.069999694824219,10.109999656677246,10.109999656677246,9081.0
2021-12-16 09:25:00+01:00,10.119999885559082,10.154999732971191,10.100000381469727,10.154999732971191,10.154999732971191,4586.0
2021-12-16 09:30:00+01:00,10.140000343322754,10.170000076293945,10.140000343322754,10.170000076293945,10.170000076293945,1200.0
2021-12-16 09:35:00+01:00,10.170000076293945,10.210000038146973,10.170000076293945,10.210000038146973,10.210000038146973,5744.0
2021-12-16 09:40:00+01:00,10.220000267028809,10.255000114440918,10.204999923706055,10.204999923706055,10.204999923706055,14979.0
2021-12-16 09:45:00+01:00,10.204999923706055,10.210000038146973,10.194999694824219,10.210000038146973,10.210000038146973,2190.0
2021-12-16 09:50:00+01:00,10.204999923706055,10.229999542236328,10.149999618530273,10.180000305175781,10.180000305175781,39155.0
2021-12-16 09:55:00+01:00,10.1899995803833,10.1899995803833,10.09000015258789,10.09000015258789,10.09000015258789,39484.0
2021-12-16 10:00:00+01:00,10.100000381469727,10.100000381469727,10.039999961853027,10.100000381469727,10.100000381469727,37272.0
2021-12-16 10:05:00+01:00,10.114999771118164,10.114999771118164,10.015000343322754,10.015000343322754,10.015000343322754,10452.0
2021-12-16 10:10:00+01:00,10.03499984741211,10.03499984741211,10.010000228881836,10.015000343322754,10.015000343322754,7354.0
2021-12-16 10:15:00+01:00,10.010000228881836,10.015000343322754,9.98799991607666,9.994000434875488,9.994000434875488,25840.0
2021-12-16 10:20:00+01:00,10.010000228881836,10.010000228881836,9.982000350952148,9.991999626159668,9.991999626159668,9951.0
2021-12-16 10:25:00+01:00,10.015000343322754,10.029999732971191,9.991999626159668,10.015000343322754,10.015000343322754,2009.0
2021-12-16 10:30:00+01:00,10.015000343322754,10.029999732971191,9.998000144958496,9.998000144958496,9.998000144958496,7782.0
2021-12-16 10:35:00+01:00,9.998000144958496,10.005000114440918,9.977999687194824,10.0,10.0,17118.0
2021-12-16 10:40:00+01:00,9.998000144958496,9.998000144958496,9.9399995803833,9.9399995803833,9.9399995803833,8662.0
2021-12-16 10:45:00+01:00,9.932000160217285,9.956000328063965,9.930000305175781,9.934000015258789,9.934000015258789,6202.0
2021-12-16 10:50:00+01:00,9.928000450134277,9.934000015258789,9.902000427246094,9.932000160217285,9.932000160217285,6441.0
2021-12-16 10:55:00+01:00,9.934000015258789,9.954000473022461,9.928000450134277,9.935999870300293,9.935999870300293,9114.0
2021-12-16 11:00:00+01:00,9.920000076293945,9.925999641418457,9.90999984741211,9.920000076293945,9.920000076293945,3942.0
2021-12-16 11:05:00+01:00,9.90999984741211,9.90999984741211,9.854000091552734,9.854000091552734,9.854000091552734,16389.0
2021-12-16 11:10:00+01:00,9.855999946594238,9.855999946594238,9.767999649047852,9.791999816894531,9.791999816894531,27168.0
2021-12-16 11:15:00+01:00,9.791999816894531,9.833999633789062,9.788000106811523,9.817999839782715,9.817999839782715,8579.0
2021-12-16 11:20:00+01:00,9.838000297546387,9.85200023651123,9.802000045776367,9.84000015258789,9.84000015258789,29476.0
2021-12-16 11:25:00+01:00,9.821999549865723,9.843999862670898,9.805999755859375,9.826000213623047,9.826000213623047,7419.0
2021-12-16 11:30:00+01:00,9.821999549865723,9.82800006866455,9.781999588012695,9.807999610900879,9.807999610900879,25724.0
2021-12-16 11:35:00+01:00,9.819999694824219,9.819999694824219,9.800000190734863,9.800000190734863,9.800000190734863,10605.0
2021-12-16 11:40:00+01:00,9.777999877929688,9.803999900817871,9.777999877929688,9.779999732971191,9.779999732971191,7832.0
2021-12-16 11:45:00+01:00,9.772000312805176,9.781999588012695,9.727999687194824,9.734000205993652,9.734000205993652,13171.0
2021-12-16 11:50:00+01:00,9.732000350952148,9.758000373840332,9.70199966430664,9.736000061035156,9.736000061035156,15117.0
2021-12-16 11:55:00+01:00,9.736000061035156,9.751999855041504,9.706000328063965,9.710000038146973,9.710000038146973,12330.0
2021-12-16 12:00:00+01:00,9.722000122070312,9.734000205993652,9.699999809265137,9.70199966430664,9.70199966430664,22670.0
2021-12-16 12:05:00+01:00,9.70199966430664,9.715999603271484,9.6899995803833,9.71399974822998,9.71399974822998,7164.0
2021-12-16 12:10:00+01:00,9.710000038146973,9.736000061035156,9.710000038146973,9.722000122070312,9.722000122070312,9606.0
2021-12-16 12:15:00+01:00,9.727999687194824,9.753999710083008,9.718000411987305,9.727999687194824,9.727999687194824,10756.0
2021-12-16 12:20:00+01:00,9.734000205993652,9.739999771118164,9.734000205993652,9.73799991607666,9.73799991607666,1323.0
2021-12-16 12:25:00+01:00,9.732000350952148,9.73799991607666,9.710000038146973,9.736000061035156,9.736000061035156,25342.0
2021-12-16 12:30:00+01:00,9.746000289916992,9.78600025177002,9.71399974822998,9.77400016784668,9.77400016784668,53820.0
2021-12-16 12:35:00+01:00,9.770000457763672,9.805999755859375,9.75,9.800000190734863,9.800000190734863,34240.0
2021-12-16 12:40:00+01:00,9.800000190734863,9.829999923706055,9.784000396728516,9.795999526977539,9.795999526977539,7474.0
2021-12-16 12:45:00+01:00,9.788000106811523,9.800000190734863,9.729999542236328,9.744000434875488,9.744000434875488,26562.0
2021-12-16 12:50:00+01:00,9.741999626159668,9.741999626159668,9.723999977111816,9.723999977111816,9.723999977111816,4336.0
2021-12-16 12:55:00+01:00,9.72599983215332,9.72599983215332,9.678000450134277,9.697999954223633,9.697999954223633,45238.0
2021-12-16 13:00:00+01:00,9.6899995803833,9.70199966430664,9.673999786376953,9.70199966430664,9.70199966430664,4601.0
2021-12-16 13:05:00+01:00,9.699999809265137,9.699999809265137,9.661999702453613,9.6899995803833,9.6899995803833,15211.0
2021-12-16 13:10:00+01:00,9.684000015258789,9.706000328063965,9.678000450134277,9.687999725341797,9.687999725341797,9016.0
2021-12-16 13:15:00+01:00,9.678000450134277,9.680000305175781,9.600000381469727,9.604000091552734,9.604000091552734,30887.0
2021-12-16 13:20:00+01:00,9.600000381469727,9.612000465393066,9.586000442504883,9.612000465393066,9.612000465393066,8321.0
2021-12-16 13:25:00+01:00,9.607999801635742,9.715999603271484,9.595999717712402,9.604000091552734,9.604000091552734,24137.0
2021-12-16 13:30:00+01:00,9.619999885559082,9.63599967956543,9.597999572753906,9.621999740600586,9.621999740600586,9064.0
2021-12-16 13:35:00+01:00,9.618000030517578,9.62600040435791,9.604000091552734,9.607999801635742,9.607999801635742,2045.0
2021-12-16 13:40:00+01:00,9.62399959564209,9.680000305175781,9.593999862670898,9.60200023651123,9.60200023651123,17295.0
2021-12-16 13:45:00+01:00,9.597999572753906,9.600000381469727,9.574000358581543,9.59000015258789,9.59000015258789,9856.0
